every time i see an establishment with paper straws i turn a little bit republican,1,little
love that someone broke into my car this morning,1,love
i hate you so much eagles,1,hate
so weird how venmo has not venmoed me yet really thought i was the one,1,weird
i love leaving the doctors office in tears i need this kid to just decide to leave my body so we can be done and home together,1,love need
joey the genius i wish i was as brainy as him towie,1,genius wish brainy
im hoping my social work class party is going to involve tequila and chip and salsa,1,hoping
imagine being able to sleep haha can not relate,1,able
only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx,1,xxxxx
nice to see cardiffbus have started the new year off with the usual crap service just love waiting for a bus that does not turn up,1,nice love
just gotta realize no ones interested in what i have to say,1,interested
nothing quite says hello 2020 like hypothermia,1,like
you know whats a novel concept rapists and sexual assaulters not only ruin the lives of their victims but also their own lives yeah not the victims testifying maybe if you did not want rape accusations then do not rape also a novel concept,1,not ruin want accusations
our lord and savior frank ocean has saved us all once again,1,frank
i stg i probably talk to my tv more than i do to actual people whoops rip social life,1,
will pessi sign for man city,1,will
life is about eating chicken finger and getting drunk,1,drunk
im still confused about dababys point like would you have said everybody without cancer out your lighters up like what sir httpstcoeqcbaekijm,1,like cancer like
ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,1,impending doom vanished
my hobbies include leaving projects for the night before and then complaining that the teacher did not give us enough time,1,complaining
death by zara fitting room,1,death fitting
amazing how fast this team can go winning from 13 straight to losing three in a row lol horrible managing tonight i really hope this boone experiment is over soon,1,amazing straight losing horrible hope
so my twitter feed has to show me what tweets people i follow like if i unfollowed you just know im tired of seeing porn,1,like tired porn
can not wait to cop tickets to see the cracker quartet,1,
hands up who remembers when every blogger and their dog was a brand ambassador for coconut lane,1,
employer so what are your strengthsme im smart im funny im nice im cool im creative im hardworking im made of wood im honest im fast im awesome im hot im chronically ill im little im in demand im,1,smart funny nice creative honest awesome hot ill little
whos ready for monsoon storms allllll weekend,1,ready
has any couple ever put furniture together and stayed together afterwards asking for myself,1,
i spend the day sitting or napping i ration my food like a psychopath and i take one walk a day i am my dog covid19 coronavirusupdate,1,like
well that went well belgiangp,1,well well
love waking up in a panic,1,love panic
oh boy a song im gonna play on repeat until it makes me physically ill to hear it thanks fob,1,ill
do not make me rewatch panic,1,not panic
pay it forward is honestly one of the worst movies ive ever seen why would would anyone make an ending so sad ive been crying for 30 min,1,honestly worst sad
hello to all three of my followers this is my big return to twitter,1,
we used to make fun of rich men for using 3in1 turns out they were never using anything at all,1,rich
thanks myhermes for losing my parcel but giving me someone elses im nice enough to go give it to them though please dm me back soon,1,losing nice
anyone need a body for a human sacrifice trying to find a valid excuse to not go to work today,1,need valid excuse
inkofreality strangertings1 nytimes youre so close to understanding baseline biasing you can get there i believe in you,1,understanding
mine and livlawrencex snapchats are just stunning,1,stunning
they should just put a wall around the pitch to stop the ball going out,1,
32watto neighbours,1,
my ps4 pro has pt on it which is somewhat funny as it was taken down before the ps4 pro was even released konami pt silenthills spooky playableteaser kojima,1,pro funny pro even spooky
never drinking again,1,
i reckon i could have put that in the net morelos sir,1,
what a great day to be stuck inside,1,great
happy birthday to me im 30,1,happy
every time you complain about neopronouns or xenogenders we add five more,1,complain
naming my son onickolas in honor of my love for nickiminaj,1,honor love
enjoy the bars and vineyardsmake sure to send postcards to the people dying in your local hospitals im sure theyll be glad youre not bored anymore,1,enjoy sure sure glad not bored
jabadgo nibellion do not run it on a schoolprovided laptop,1,
gotta love living in a country where its easier to get an ar15 than it is to get coronavirus testing,1,love easier
thinking about how no one is obsessed with me,1,obsessed
if the sound of the rain outside was not bad enough ive now got my neighbours climbing onto their roof and shouting i love blowjobs perfect background noise for me trying to study,1,not bad love perfect
it was the jerseys,1,
sooo adamlevine was that nice and double fist pump for the show or shakira s ass that you were checking out nbcthevoice,1,nice fist ass
markhendyhr only joking keep it real hr professionals have a life too,1,real too
shaving in the shower without your glassescontacts is exactly like performing blind surgery,1,like blind
if jesus was resurrected again i would vote for him,1,
new levels of desperation sleep is now truly insignificant to me in fact its a downright annoyance,1,desperation truly insignificant annoyance
so i have an exam tomorrow but likeee if the country is about to turn into a war zone does it really matter,1,likeee war
absolutely love spider season i love crying in fear i love not being able to sleep i love people telling me that im being ridiculous i love hearing its not gonna hurt ye i love using every orange peel conker and peppermint oil known to man i love fear,1,love love fear love not able love ridiculous love not hurt love love fear
getting a dog was single handedly the best and worst thing ive ever donecant imagine life without her and i can not live without her make sense,1,best worst sense
can not wait to dance with harry styles and the delta variant at their concert in november,1,dance
really honoured to have shared a coach today with a group of girls who did not know downing street was real and thought the prime minister and the queen lived together at buckingham palace,1,real minister
its lets see how many crumbs i can find in scarf szn,1,
the best part of going out is waking up at 2pm the next morning wondering whether youre dead or not and what day it is,1,best wondering dead
lucky for joelembiid only mvps get tossed for those kinds of fouls 76ers atlvsphi hawks nbaplayoffs,1,lucky
jaspersmiith lentondnra shearerwest registrarism uniofnottingham cllrdavetrimble sallylongford cllrdavidmellen liliangreenwood mylwe mynottingham yeah just a coincidence that infection rates go up and down dependent on when students are in the area or not also tallies in with the parties being attended by up to 3 times the amount of allowed attendees definitely not students,1,allowed definitely
the most 2020 quote of the yearme we should go to the van gogh museumlittle brother is that the donny with one ear,1,
ive always known bez is my spirit animal but seeing the mess he makes on masterchefuk confirms it 100 what a legend that man is,1,spirit mess
nothing can be further from the kickoff of the nfl season than a pregame performance by ed sheerannothing against him but he just does not inspire me to watch footballfootball nfl weak testosteronedeficiency httpstcojti2qgsxuq,1,against not inspire weak
i love when i learn about stuff ive apparently done and said from people,1,love
sdeditgirl you should know a true oregonian does not use umbrellas,1,true
how is it possible that sly stallones cobra is both the best and the worst movie ever made,1,sly best worst
people who say that theyre allergic to pineapple are pathological liars,1,allergic liars
i love calling my mom early in the morning and waking her up i take it as pay back for all the times she never let me sleep in,1,love
great night last night muggins here is the commis chef crouched down in the corner seriously an honour to help raise money for acfuk and work alongside these stellar chefs thanks for having us nickg67 frontlinechef httpstcomkitepmzaz httpstcosvgdfyhyi4,1,great seriously help stellar
gainzyxbt actually ive extrapolated based on the last daily candle and it turns out btc will be subzero by december the math does not lie,1,will not lie
should i wear my lime green pants dad its 4th of july,1,
how does one find motivation to do basically anything asking for a friend,1,motivation friend
sick of being healthy already pissing like a racehorse keep well hydrated han 4th litre of water,1,sick healthy like well
james harden is allowed to travel every time he drives apparently,1,harden allowed
south park being taken off hulu is the worst thing thats happened to me personally in 2020 and like my dad died,1,worst like
do i like him or is his hair just curly,1,like
youre never going to have a white boyfriend are you jess nah do not think so mum,1,white
flew into a rage this morning bc i could not find my karaoke mic so yeah i would say things are going well for me,1,rage well
my favorite part about running on the track is seeing how high my heart rate gets just walking up the stairs to it,1,favorite
most people have security cameras for protection ours acts as a dvr,1,security protection
is there a zombie apocalypse going on upper street,1,apocalypse
jsc bonding nights,1,
tiktoks full name is tictactoetok,1,
you ever completely embarrass yourself on zoom and decide to drop out of college,1,embarrass
thats it im packing my things and moving to italy see u all in a month xo,1,
kashirenaii i would never go to six flags with u,1,
next person that puts beomsil on my tl has to deal w me crying on the floor,1,deal
its 3 30 am and i have decided the only redeeming quality of a male is that i can put my freezing cold toes on him and leach his warmth,1,redeeming cold warmth
just met the love of my life do not text,1,love
bad romance by lady gaga is the best song to ever come out of the american music industry and anyone who says otherwise is a liar,1,bad gaga best liar
well done to the guy who was charging down the stairs at ealing broadway and sent me flying you made me cry,1,well
day 3 of night shift can i get a triple shot puppuccinio,1,
funny quote of the day i believe in luck how else can you explain the success of those you dislike jean cocteau,1,funny luck success
trpalomo those boots must be tasty for how much theyre choking on em,1,choking
good morning september hello tonsillitis,1,good
someone shouldve had me committed the day i decided to buy a pair of nonstretch denim jeans,1,
kellymartinuk morrisons youre right its all one big conspiracy you should boycott the nhs too theyre in on it as well,1,right conspiracy boycott too well
skysportsboxing if i think you would have a chance against fury i mean its easy for some broken bodied old boy to beat the best in the world,1,against fury mean easy best
just saw a cop riding a segway so glad my taxes paid for that,1,glad
it really bugs me when teachers uncap and recap highlighters three or four times per book when marking poor time management efficiency,1,bugs poor efficiency
i can not wait to be a piece of shit with a bachelors degree,1,shit
love it when someone buys a 175 coffee machine in paris with my debit card,1,love
realcandaceo ok so when does the anger and bitterness start just so i can prepare properly,1,anger bitterness properly
im so glad the clocks just went back i have this whole extra hour of insomnia to play with,1,glad
please consider map filters on online mutliplayer pretty pls thanks callofdutyuk,1,pretty
got a bloody screening invitation for a massive film yes that one youre thinking of and both screenings are on school days tempted to quit teaching tbh,1,bloody yes tempted quit
having morning sickness when youre not actually pregnant is all the fun,1,sickness
they really said you can not have nice weather and no lockdown for your bday this year huh,1,not nice
its hotter in the america right now and it feels fine british people are just being dramatic quick are you saying this inside ur air conditioned house,1,right fine
just had a flashback about a boy and nearly threw up in my mouth,1,
ciara87c rachaelsmarty sashahumphreys2 my tinder convos have been leaked,1,leaked
dear krispykremeuki see your enticing thanksgiving offer that ends on 2 deci wanted to ask if youre aware that chanukah starts on 10 dec continues for 8 days amp that traditional chanukah fare is actually doughnuts justsaying askingforafriend opportunity,1,dear wanted traditional opportunity
wow great album from kanye v john cage 443 vibes x,1,wow great
just got in howd liverpool get on,1,
actually considering applying for the undateables,1,
joetalkshow edwardnorton get ratioed then tell us more about the hatefilled left especially about how the republicans and independents who voted for biden are somehow part of that group,1,especially
thank you kind person that stole my atm card you must have known i wanted to sit at the bank all day half hour and still waiting mondays,1,thank kind stole wanted
so excited to start this job,1,
maybe if we did not comment on things that do not concern us the world would be a happier place but what do i know,1,not concern
dad are ya sending any of those boys from 5soz wtf is a 5soz dad a valentines gift me yes dad yes i am cuz im dating all of them duh,1,yes yes
i just read oftenly and threw up in my mouth a little,1,little
i unsubscribe from being an adult its not for me,1,
i love siriusxm siriusxm is my friend,1,love friend
a whole 2 off for a single order rejoice,1,rejoice
can not wait to see ed sheeran at tramlines tomoz x,1,
kirkkorner but its a deterrent,1,deterrent
great start to the day neros was shut and now im going akip on the bus,1,great
torialou78 my excellent photography skills p lmao,1,excellent
siazvest rodneyjaguars57 fuck you got me there you better get back to getting upset and jealous over successful and talented boxers,1,fuck better upset jealous successful talented
just rediscovered that my nose is always in my field of vision so i will unfortunately be dropping out as i can not continue my assigned readings in peace,1,will unfortunately peace
there is nothing new in an oliver james publication that can not be found elsewhere for free hes a leftist living a straight bourgeois life,1,free straight
sometimes i wonder if priti patel and boris johnson think that the prime minister is the one with the best kd ratio it would make sense with the whole let the bodies pile high thing,1,wonder minister best sense
just won 3 cents on hq wordsearly retirement here i come,1,
schadenfreude x,1,
being a mom with an autoimmune disease means i am a grown ass woman that caught hand foot and mouth from my daughter my hashimotos sucks thanks for all the sicknesses i so graciously suffer and should not be suffering at 40,1,disease means ass sucks graciously suffer not suffering
my gf has been in the hamptons nannying for a few hours and she has already been to a polo match is she in gossip girl,1,gossip
my computer does this fun thing now where it shakes in a way that exactly replicates what happens to my vision when i forget my meds so thats exciting,1,shakes forget exciting
im just living off salads and yogurt and loving it tbh,1,loving
tip for baking bread you can use the yeast in your dogs ears to substitute active dry yeast or instant yeast in a pinch,1,active pinch
you guys how cool would a british version of breaking bad belol jk they have universal health care so walter white would never have to resort to cooking meth in a trailer to be able to fund his cancer treatment,1,breaking bad universal white able cancer
is not never really had a daddy so ill never really need one,1,ill need
2 minutes into the book and i already hate the main character lovely,1,hate lovely
i would rather be outside reed timmers car in f3 tornado winds than go to work today,1,
north dakota has one decent week of weathermother nature now i shall cast out the sun and bring the coldest of rains upon thy super duper flat land,1,decent super
i never feel more empowered than when im listening to this is me from camp rock,1,
happy birthday to me i got pinged and can not leave the house,1,happy
do not cry because it happened smile because its over lt3,1,smile
rickyberwick and you said donald trump was racist,1,trump racist
so the royal family is sound with pedophiles but as soon as a mixed race baby comes into it theyre scared makes sense,1,scared sense
if only people would rake the forests debate2020,1,
i really hate the new tiktok voice over voice she sound annoying af,1,hate annoying
mad how many cars they make now without indicators,1,mad
my car is acting up again for like the 3rd year in a row and im just going to drive it into the river at the point,1,like
my living room feels really lively now im recklessly sipping tea absorbing choons taesup,1,lively recklessly
lil pump is the nelson mandela of our generation,1,
i too enjoy making shit up and pretending like i understand basic economic principles httpstcochdbhaxbbr,1,too enjoy shit like understand basic
just nearly cried in the tesco express because they did not have the cheese pizza or the back up pizza i wanted my mental stability is strong today,1,wanted stability strong
this time tomorrow ill be dying at school can not wait,1,ill
rewatching degrassi for the millionth time,1,
matt hancock is a top shagger,1,top
im gonna miss scantrons shortening my name to christ after 16 years,1,miss
day 55 of lockdown finally bought some jigsaw puzzles absolutely can not wait for them to come highlight of my day maybe even year,1,highlight even
do not you just love it when they dig up your road at 830am on a saturday,1,not love dig
just watched a man smoke crack on the r train in front of 3 families new york is healing,1,
using my recently acquired video editing skills on myself for a change an oral presentation assignment on healtheconomics is as much fun as it sounds httpstco1lkhvyupie,1,
we love when the power goes out at 630 in the morning on a wednesday httpstcobbiq7zys3x,1,love
its spring so that means its time for couples to leave the bar across the street and come fight under my window at 2 am again,1,means fight
get ready for the next big horror game this season slender suburban man,1,ready horror slender
if i were the red sox i would simply play the orioles more,1,
wow the universe gave me the task of a potty training a whole human the audacity,1,wow audacity
mikefabricant this aged well,1,well
tanning in this heat is an extreme sport,1,extreme
just almost got hit on the highway by a cityofsandiego truck tysm for making me feel safe guys,1,safe
jaegermeister did 911,1,
if you watch thecrown and do not simultaneously wiki deepdive on the royal family did you even watch the crown,1,even
searching for pokemon later because i hate myself haha,1,hate
do you think when a middle aged white man goes to buy a big lifted brand new f150 they check to make sure his penis is incredibly small or do they just take his word for it,1,white sure penis incredibly
me revises cells other general biology stuffedexcel i want a fit summer bod get them to tell me how i get oneedexcelbiology gcses2018,1,want
good evening sharks hooters but for feet,1,good
hailey convinced tayler that putting a spoon in the microwave to scoop ice cream faster was a good idea,1,good
too many dudes are wearing birks with socks on grow up get the fucking toes out man,1,too fucking
came home to realize my family found and read my quarantine journal lmao lucky i did not get involuntarily committed wtf,1,lucky not involuntarily
no longer a female as i refuse to wear heels ever again,1,
i changed out of my pajamas today and i think thats really brave,1,brave
i would like to dedicate my hot girl summer to the eastpointe chickfila thank you,1,like hot thank
omg my ships are gonna love what taylor swift has done for them,1,love swift
can not wait for those 2000 checks to go out immediately,1,
hearing i love you is nice and all but has your so ever told you to eat shit ugh samduhclam,1,love nice shit ugh
atampt is truly amazingthey think my lg g7 is 3g only to the point where they sent us walmart altec phones and said theyd shut off servicewe called them they told us to not worry and if the phones are fine they would not be shut offguess what got shut off this morning lol,1,truly fine
they really took friends off netflix what am i suppose to watch now,1,friends
got my first shot feeling pretty good kinda feel like buying some microsoft products the shot did not really hurt but what will hurt is if i do not take advantage of the microsoft office deal going on right now for a limited time,1,pretty good like not hurt will hurt not advantage deal right limited
why are the side effects of antidepressants so scary,1,scary
i like making food and then not eating it to assert my dominance,1,like dominance
victoria has a crush on maluma,1,
if i saw a capybara in person id probably throw up,1,throw
using an educator discount i receive 20 off manga at bampn this is the only reason i am a teacher,1,reason
shoutout to the kid who brought a pineapple to hc and threw it around madrespect,1,
clb cover art makes me want to pound my knees with a hammer,1,want
virgos are leos in a vest,1,
its literally so hard being this hot and sexy and beautiful everyday,1,hard hot sexy beautiful
its been a productive last day maxed out all my credit cards in preparation of my rapture tomorrow iwishwehadallbeenready,1,productive rapture
i just love falling up the stairs,1,love falling
is spunk a slur,1,slur
i have bags under my eyes because im tired of your bs,1,tired
i never thought id have a mortal enemy but its whoever keeps printing on blue paper and then leaving like 510 blue sheets in the math room copier when theyre done for the next unsuspecting person,1,enemy like unsuspecting
i love when i respond to my professor immediately after she emailed me and i still have not gotten a response its been almost 4 hours,1,love
imma still vote for vermin supreme this presidential election,1,
im so glad i know the quadratic formula from 8th grade instead of knowing how to pay taxes get ready for college oh or anything else useful that involves becoming and adult,1,glad ready useful
man pepsico loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or pepsi,1,loves
love island is ending law school is starting againsummer is really over,1,love
jimcramer yo jim i put my life savings in didi at 16 as per your request now me and my family are eating mres in full survival modewhat should i do,1,survival
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x eurovision,1,pressed sorry
as a woman i do not need hobbies dreams or goals cause i can spend all my time wondering why he did not text back crying into a bag of doughnuts,1,need dreams wondering
so staying up late was worth it,1,worth
thespursexpress jburttelegraph ive done this to my employer too im expecting well both get the same answer,1,too well
manspider the story of a spider whos bitten by a human and now has the powers of a human working in an office wasting money on artisan coffee and giving up his bus seat to a woman who turns out not to be pregnant but just likes sandwiches you ahleintothespiderverse,1,likes
amazonuk why does alexa uk not get improvements like guard adaptive volume male voice should we pay less for the devices than the us equivalent,1,not like adaptive
bristol is absolutely littered with students glad i never was one,1,glad
geoffreybrock6 revrichardcoles do you really believe that id put more faith in the giant pumpkin wait a minute he is the giant pumpkin,1,faith
what happened to unbiased journalism skynews,1,unbiased
oh wow trolls really have a lot of time on there hands jeez they really do not like getting banned twitchtrolls,1,wow not like
ive been laid off nice,1,nice
lol at my life,1,
i love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike,1,love falling
im in canada so like happy 4rth,1,like happy
anyone else wanna ruin me day x,1,ruin
have the most balanced diet a healthy balance of codeine panadol and ibuprofen,1,balanced healthy
devisridhar do you know of any good chippies in the crewe area,1,good
i love 6 hour panic attacks,1,love panic
oldunclepunch yes because we really have that sort of power why do brexity types always sound like they are all paranoid conspiracy therorists,1,yes like paranoid conspiracy
darrkit iamspade ya need a carry hit me up im a octane main,1,need
the numbers talking to me,1,
apparently its the biggest ask on the planet to find decently priced sandals with an enclosed toe please internet i just want to have vaguely summery shoes that do not involve me having my toes out to the world at all times lmfaoo,1,want
ayeee its officially im not even your girl season,1,not even
stop gatekeeping retirement living communities i am mentally and spiritually ready to move in,1,ready
corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1,failing like
cjmcburney suspect theres still room for you in the ground,1,
pregnant and constantly crave kitkats i literally have been living off of them for the past 4 months kitkatus,1,crave
packing to move house and currently wondering why i had to pick such a heavy hobby like why did i have to pick reading books are so heavy my back hurts why could not i have picked knitting yarn is light,1,wondering like hurts light
these two girls are on the beach in lawn chairs i love shoobies,1,love
im literally out here trading eggs for potatoesday 1 in our new dystopian society is going well coronavirusuk coronavirus,1,well
i do love it when my mum makes me spend my savings on beer,1,love
school psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a students education thats bound by legal timelines and took coordination of 6 different schedules and youre the only one who can run it,1,like shit
not only did i have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look unwantable great,1,great
rosievix mouthwaite well illegal immigrants categorically do not get money from the government but why let a little thing like facts get in the way of a good bit of xenophobia,1,well illegal little like good
ever just peep fox to see what crazy tuck is saying tonight i am learning that fauci actually funded the creation of covid in a lab and is solely responsible for the pandemic,1,crazy responsible
i would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are,1,least true friends
i do not really like partying oh is that why youve gone to parties twice in the last week because you just can not stand it makes complete sense,1,not like not stand sense
wishing all the birthday sex on laurabora620 today httpstcojtp0fcvo9r,1,wishing
yeah im following a lot of shows right now the price is right is pretty good but season 1 is better than season 2,1,right right pretty good better
elaine quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date,1,debate
barcacentre unemployed and lazy that messi guy im being sarcastic guys im warning you lol,1,lazy sarcastic warning
my poo is green how festive,1,festive
turning 22 next week so naturally i increased my tinder age range up to 60,1,naturally
is it unreasonable to spend 50 on a bonsai tree asking for a friend,1,unreasonable friend
im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1,glad opposition not mistakes
men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long you were supposed to be my ride or die okay so die then,1,love problem okay
i heard it might be snowing sounds fake but okay can anyone verify,1,fake okay
is this an earthquake because i am shook right now,1,right
thebabylonbee and the hot air and bs she generates makes for a perfect backup energy source,1,hot perfect
how dare my friends have jobsboyfriendslives they should consider my feelings and be free when i am,1,dare friends free
going to mamps food will be the highlight of my day later can not wait,1,will highlight
a fun musical mashup is the country music playing at the gym with the one guy playing old eminem on his phone at full volume in the locker room shower,1,
kittinknittin according to a trump republican thats relative to penis size theres a video lol,1,according trump penis
not to brag but my thesis topic was so good that someone else published on it three months ago,1,good
im the highest ill ever be on 420 in my life im on an airplane duh,1,ill
just found ive been walking on a broken foot for the past 6 months,1,
its all about women in stem struggles what about women in interactive media struggles i no longer win against my friends in smash because they major in goddamn video game,1,against friends smash goddamn
can cats wear nail polish,1,
watched 127 hours kinda reminded me of this one time i got a bad splinter writing a book about it now hit me up for an autographed copy,1,bad
love everything in my basket selling our before the sale was meant to start zaracare zara,1,love
mcfcok82 thank you for your well balanced and thoughtful input,1,thank well balanced thoughtful
accidentally followed ccd guidelines instead of cdc guidelines and now i have covid and catholic guilt,1,guilt
watching tik toks at full volume in the middle of the airport should be a federal offense,1,
im gonna get a boob job so i call myself a customizable doll,1,
friendly reminder youre not vegan if you swallow cum,1,friendly cum
what i love about mine and summers work schedules is that she will finish at 8pm and then ill start work at 9pm and then when i get home at 7am shell start work at 8am,1,love will ill
uh oh ben simmons will also have a steph curry type season 76ers better not trade him now httpstcokkpzfctcsh,1,will better
its only a game,1,
i love to pick my modules on a first come first served basis at the same time as everyone in my entire year on a website that has not been updated since 1995 thrilling,1,love thrilling
oh good its time for the bimonthly random power outage,1,good
wish i was the bitch that elijah hewson fucking hated sad,1,wish bitch fucking hated sad
might just fuck around and take some horse dewormer for the thrill of if maybe ill feel something,1,fuck thrill ill
adijord agreed this is ridiculous gotta cop a pair,1,ridiculous
why was i not told matthew stafford and cooper kupp eat breakfast together before i drafted robert woods over him,1,
abhiishekkkkkk fcbgox did you even watch a single la liga madrid game last season bruh varane is not that good anymore,1,even not good
can not wait til a bunch of pudgy suburban dads save the day with their firearms,1,
throwback to when i answered the phone at work with thank you for calling courtney my name is principal wow i love myself,1,thank wow love
v excited to grant an extension to students who email me and my coteacher and get both of our names wrong,1,wrong
ima get up early tomorrow and make some tea and sit on the patio oh how i love to imagine things im never gonna do,1,love
shopdisney thanks for shutting down the only disney store in northeastern ohio the other two stores went out of business yrs ago its not the same with shipping costs online not to mention le doll sales are an absolute nightmare online so unbelievably disappointing,1,nightmare unbelievably disappointing
just booked to see david gray too am i 40,1,too
i may look happy on the outside bit on the inside im dying painful sad,1,happy painful sad
queer marriage is not allowed because it does not follow the ageold customs rituals practices culturla ethos and societal values but all cismen can commit infidelity with no consequences happy fuckin pride people supremecourtofindia,1,queer not allowed values happy fuckin pride
tylerthecreator stacizr can i use this chiamus for my ap lang speech about parallelism lmao,1,
also if u met dream on hypixel congrats im not jealous at all haha im totally normal haha good for you haha,1,dream not jealous normal good
feels like 10 degrees wow catch me in south parks soaking up the rays httpstcoepgwtlgicw,1,like wow
im sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands,1,sure delighted stressed
when you order books from the bookstore a week in advance and then you wait three weeks for one book and when you finally email them about it they reply and say they cancelled your order,1,
leave it to the nice people of hutch to yell at me to eat shit while i run jokes on them i do,1,nice shit
6 more hours and then a whoppingly massive 2days off work wowzers,1,
me not turning up to work is a feminist movement actually,1,
good news played out of my mind from the sand traps today bad news was in the sand traps a lot today,1,good bad
ik the republicans r like tryna say they won but idk why they do not just settle this w an instagram poll,1,like
banalincolnlogs red among us guy hes hot do not come for me,1,hot
stimulus checks should come with hand lotion a face mask and a bonus for every instagram bingos you do,1,bonus
hey guys im so happy to announce that im officially brain dead,1,happy dead
did you know abuse and alcoholism and depression will just disappear if the country is opened completely during a pandemic trumpisanidiot bidenharris2020,1,abuse depression will
safe to say my life is a lot better httpstcope5isumopk httpstcok2hep49tcf,1,safe better
currently bombing aces on the volleyball court and math tests in the classroomstudentathlete,1,
if anyone wants to know how my nights going i tried making a private story on snapchat and instead made a group chat i hate my life,1,wants hate
its amazing how many people get mad at you for simply raising questions such as what if the vaccine makes your balls inflate like helium balloons and cause you to float away to never be seen again,1,amazing mad like
my favorite part of flying is getting to walk past the rich people to get to my poor person seat,1,favorite rich poor
ah yes back spasms when i take a deep breath this is 28,1,yes
being single during college must be really fun when ur not in a global pandemic,1,
fisher i thought you said aids me yeah rachel really loves aids,1,loves
why is this 30 yr old man trying to flirt w me at this wedding and talking about getting away with dating younger girls sir i will call the authorities,1,flirt will
when i grow up i wanna be a sociopath,1,
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,1,cute
ive made a roommate complain tweet every day and hes done another thing but im tired of negativity so im gonna list all the things i like about him here they are,1,complain tired like
ah yes another afternoon with the wifi downreally makes working from home that extra bit more enjoyable,1,yes enjoyable
jack antonoff once ur done with clairo im right here sweetie,1,right
why am i not famous yet cos im actually fucking hilarious,1,not famous fucking hilarious
my life has gone from drive it like you stole it to drive it like your toddler needs the toilet,1,like stole like needs
do not keep up with the joneses the joneses are broke,1,
i see dettol toilet duck and zoflora are all trending on twitter now why could that be trumppressbriefing,1,
ive just got up at five forty five on a sunday to watch the japanese grand prix as a ferrari fan and saw vettel jump and then fuck up the start and leclerc tangle with verstappen on turn 2 lovely stuff,1,grand fuck lovely
showmasters are basically thieves quoting its in the small print so you can not have a refunddates moved from summer to a 4 hour slot on a friday evening in november which is about as much use as a telescopic sight on a knifewewantarefund ukconsumerright,1,
its so rude that im not at the beach right now,1,rude not right
sleep whats that ive never heard of it,1,
me you know for someone with chronic anxiety i think im dealing with this pandemic quite wellalso me wow i forgot how good a freshly shaved undercut feels,1,chronic anxiety wow good
love it when i forget to transfer my rent money over from my savings,1,love forget
incredible scenes in nottingham as it begins to rain for the first time this hour,1,incredible
matthewstadlen sajidjavid thank you so much for your insightful thoughts im sure sajidjavid is overjoyed that you quite like him,1,thank insightful sure overjoyed like
friends,1,friends
love how badly i embarrass myself on nights out how iconic x,1,love embarrass
breaking my strict buying hiatus to get lisas album its much more likely than youd think,1,breaking strict
it was almost 70 degrees today but no global warming does not exist,1,
according to my road rage the word of the day is asshat,1,according rage
halfway through snowboarding day 1 and pretty sure i have fallen at least 69 times,1,pretty sure least
im a vegetarian but i eat fish,1,
top 3 ranked video games of all time1 minecraft2 roblox paintball3 every single just dance,1,top dance
serious question if i nick a car and elope to gretna green to shut my family up how long will i do in prison can i finish my phd there think ive got a plan lads,1,serious will prison
afghanistan just completely crumbling after spending over 2 trillion usd and 240000 human lives over the course of 20 futile years of american occupation sounds amazing in theory sure but how are we gonna pay for it whats next chocolate milk for everybody,1,futile amazing sure
petition to call erections social dickstanding,1,
faithhi palmerreport ahh yes quick peek at your page and you obviously know everything thank you for the enlightenment,1,yes obviously thank enlightenment
ok so bytereview and i decided to record on the evening of the 6th just as absolutely nothing newsworthy was happening perfect timing as always to go over some of the best itsbups of 2020 and how were settling into 2021 listen httpstcooaplwrtchp httpstcoza3ehuqcwh,1,perfect best
i asked my husband to buy dog poo bags when he went out earlier and theyd sold out so instead of going to another shop he bought bin bags so now i still can not clean up after the dog but if i happen to buy a donkey and need to clean up after that im sorted,1,not clean need clean
sure you have a paying job but are you a silver chick fil a rewards member,1,sure
me did you you find everything you were looking forcustomer why are you hiding somethingme are you hiding something,1,
mentally im hiding in the walkin,1,
love seeing 15 year olds being vaccinated in the states when i have to wait till the end of june for my first one,1,love
oh youre just friendswhyd u shave then,1,
remember when everyones feeds were just retweeted giveaways looool those were the days,1,
why are the olympics worried about athletes having too much sex when the curling teams do not even compete in the summer games,1,too not even
semester has not even started and ive already had two breakdowns this is gonna be a fun one,1,not even
when you get woken up at 3am because of aftershocks from an earthquake,1,
if you do not like lemonade youre an extremist,1,not like extremist
agreeing with the right to dunk on the centre is the real dialectical materialism,1,right real
my favorite gay drama is the social network,1,favorite drama
texmex restaurants that stop serving breakfast tacos after 103011 am are the reason i have trust issues,1,reason trust
